Compute Correlation 
 
0		-444.896		352.339
1		-547.814		90.7598
2		-510.376		-188.32
3		-341.713		-414.084
4		-84.5225		-529.204
5		195.883		-504.643
6		428.444		-347.09
7		554.651		-97.084
8		543.452		181.631
9		398.909		418.616
10		158.737		554.723
11		-115.697		556.885
12		-355.138		426.028
13		-499.847		196.332
14		-514.268		-73.7266
15		-395.476		-316.09
16		-173.56		-469.883
17		95.9347		-496.215
18		345.574		-387.584
19		512.4		-169.778
20		553.286		104.146
21		455.736		366.481
22		241.487		551.27
23		-38.1495		610.682
24		-314.41		527.423
25		-518		319.879
26		-596.766		38.3454
27		-529.542		-247.148
28		-332.324		-464.605
29		-54.7457		-558.874
30		232.562		-506.378
31		456.503		-321.57
32		560.882		-53.1065
33		521.187		229.282
34		350.626		453.543
35		95.838		564.349
36		-176.287		537.119
37		-396.708		383.33
38		-512.092		146.084
39		-497.651		-112.293
40		-361.957		-326.828
41		-143.126		-446.075
42		101.933		-443.94
43		312.044		-324.714
44		436.39		-120.762
45		446.03		116.032
46		340.066		326.836
47		145.434		459.665
48		-89.5066		481.546
49		-306.305		386.486
50		-450.38		197.378
51		-484.578		-38.9624
52		-399.036		-262.908
53		-214.545		-416.97
54		21.9894		-460.925
55		249.33		-382.972
56		408.092		-203.535
57		456.903		29.7849
58		383.87		254.973
59		209.858		412.564
60		-17.4187		461.883
61		-236.761		391.853
62		-390.292		223.377
63		-438.846		2.90684
64		-371.724		-210.606
65		-208.525		-361.455
66		6.90365		-411.315
67		218.278		-348.319
68		371.161		-189.258
69		426.228		25.1196
70		368.624		240.263
71		211.555		401.008
72		-6.59951		464.97
73		-231.118		413.25
74		-404.05		255.933
75		-478.831		30.7136
76		-432.906		-205.642
77		-274.84		-391.455
78		-43.4071		-476.581
79		201.826		-436.644
80		396.369		-280.681
81		488.796		-49.4236
82		455.464		195.756
83		307.297		390.192
84		86.3809		484.304
85		-146.624		457.321
86		-330.2		322.177
87		-419.233		120.359
88		-396.582		-91.2008
89		-275.893		-256.73
90		-95.588		-336.541
91		93.3441		-316.167
92		241.629		-207.873
93		313.968		-45.1437
94		296.465		127.433
95		198.162		265.777
96		47.2269		336.619
97		-116.706		324.558
98		-252.17		234.857
99		-325.581		91.7387
100		-319.211		-67.4808
101		-235.736		-201.434
