InputSignal - Magnitude   FFT Frequency Resolution: 3.90625
 
0	0.848808
1	0.766133
2	2.64949
3	1.91438
4	1.69222
5	1.21584
6	1.23949
7	1.81513
8	1.6145
9	0.831765
10	1.28169
11	1.33791
12	0.71581
13	1.8262
14	0.451705
15	1.82682
16	0.921753
17	0.130956
18	0.687381
19	1.17406
20	2.32984
21	1.69209
22	0.365862
23	0.625822
24	1.01362
25	0.512474
26	0.139014
27	1.35104
28	1.89217
29	0.541175
30	1.06507
31	0.998102
32	0.774849
33	0.522683
34	0.454725
35	0.248216
36	0.155089
37	0.446441
38	0.7224
39	0.732442
40	0.137771
41	0.827555
42	0.454996
43	0.374592
44	0.440033
45	0.553409
46	0.733929
47	0.672912
48	0.583798
49	0.83014
50	1.17592
51	1.75837
52	1.23793
53	1.01301
54	0.376246
55	0.974729
56	2.1084
57	1.52823
58	0.54751
59	0.699957
60	0.705214
61	1.13596
62	0.781956
63	0.197107
64	0.151935
65	0.725152
66	0.913852
67	0.499044
68	0.717963
69	1.05534
70	0.972678
71	0.859444
72	0.082583
73	0.520608
74	0.281285
75	0.887951
76	0.810819
77	0.789575
78	0.557316
79	0.0996756
80	0.18056
81	0.0434493
82	0.767487
83	0.348386
84	1.9391
85	1.02414
86	0.903555
87	0.799708
88	0.458175
89	0.438178
90	0.213231
91	0.806606
92	0.559533
93	0.23816
94	0.38991
95	0.504935
96	0.5455
97	0.309126
98	0.217862
99	0.396895
100	0.14358
101	0.229751
102	1.14788
103	1.4782
104	0.687108
105	0.347327
106	0.406401
107	0.126035
108	0.218707
109	0.207199
110	0.178582
111	0.170735
112	0.764012
113	0.843197
114	1.86696
115	2.3951
116	1.89677
117	1.39512
118	1.33525
119	1.29727
120	1.2233
121	0.920655
122	0.677178
123	0.893728
124	0.745226
125	0.746271
126	0.899967
127	0.977539
128	0.606922
129	0.326164
130	0.573981
131	0.606778
132	0.472463
133	0.260892
134	0.511269
135	0.511307
136	0.348773
137	0.250804
138	0.261681
139	0.674581
140	0.845867
141	0.434315
142	0.338311
143	0.264859
144	0.559385
145	0.567088
146	0.300422
147	0.236068
148	0.299754
149	0.507498
150	0.51293
151	0.527737
152	0.663038
153	2.00935
154	4.33729
155	6.38338
156	6.93014
157	4.9801
158	3.29058
159	2.8753
160	2.96425
161	2.84712
162	2.37702
163	2.57018
164	2.37005
165	1.68722
166	1.63875
167	1.15148
168	0.427233
169	0.965101
170	0.928946
171	1.07428
172	1.47981
173	0.619074
174	0.560645
175	0.753712
176	0.57856
177	0.574124
178	0.633716
179	0.841952
180	0.799782
181	0.252846
182	0.8098
183	0.444758
184	0.66584
185	0.864343
186	0.56547
187	0.413577
188	0.202957
189	0.612902
190	0.47955
191	0.159257
192	0.252112
193	0.443795
194	0.395455
195	0.223665
196	0.640155
197	0.583895
198	0.360436
199	0.588774
200	0.504783
201	0.328842
202	0.414297
203	0.410852
204	0.286578
205	0.49267
206	0.959436
207	0.435852
208	0.210072
209	0.291107
210	0.458274
211	0.114855
212	0.324366
213	0.763278
214	0.884747
215	0.393222
216	0.152162
217	0.150567
218	0.279685
219	0.556132
220	0.415402
221	0.307452
222	0.166108
223	0.195856
224	0.317067
225	0.457485
226	0.254987
227	0.0747614
228	0.14251
229	0.265601
230	0.355813
231	0.479372
232	0.271852
233	0.104647
234	0.0996748
235	0.316565
236	0.213957
237	0.72054
238	0.62014
239	0.148863
240	0.393375
241	0.0496704
242	0.537467
243	0.412058
244	0.413599
245	0.354524
246	0.207278
247	0.329437
248	0.265927
249	0.25092
250	0.11328
251	0.49051
252	1.14304
253	1.03522
254	0.461319
255	0.353219
256	0.352193
257	0.588088
258	0.771747
259	0.802605
260	0.842123
261	0.46821
262	0.593262
263	0.759817
264	0.355007
265	0.503073
266	0.379518
267	0.275179
268	0.0566796
269	0.251309
270	0.229147
271	0.281847
272	0.538208
273	0.262669
274	0.21492
275	0.248289
276	0.338359
277	0.550265
278	1.0932
279	0.815656
280	0.226431
281	0.279967
282	0.526449
283	0.548376
284	0.725359
285	0.662922
286	0.490303
287	0.960434
288	0.443449
289	0.392079
290	0.427658
291	0.198659
292	0.757218
293	1.1021
294	0.468642
295	0.21573
296	0.579273
297	0.654998
298	0.652378
299	0.934821
300	0.683691
301	0.370594
302	0.579475
303	0.455808
304	0.606933
305	0.408487
306	0.3797
307	0.918369
308	1.26237
309	1.16379
310	0.84476
311	0.99696
312	1.11975
313	1.36823
314	1.7161
315	1.95631
316	1.71798
317	2.32813
318	2.63508
319	1.77805
320	0.771353
321	0.13007
322	0.223344
323	0.250078
324	0.252114
325	0.790337
326	0.740658
327	0.455136
328	0.8432
329	0.701709
330	0.617176
331	1.09646
332	1.36659
333	2.01169
334	2.0613
335	2.71937
336	1.83906
337	2.53137
338	1.50077
339	0.710309
340	0.946409
341	0.505949
342	0.530891
343	0.465848
344	0.496299
345	0.875487
346	0.785757
347	0.315984
348	0.891936
349	0.599568
350	0.15741
351	0.323058
352	0.641109
353	1.13427
354	1.28616
355	0.872446
356	0.511929
357	0.347237
358	0.147875
359	0.523206
360	0.252195
361	0.287533
362	0.370841
363	0.316283
364	0.363391
365	0.342734
366	0.14245
367	0.309583
368	0.315968
369	0.353639
370	0.318722
371	0.113515
372	0.132991
373	0.29063
374	0.411437
375	0.350175
376	0.280011
377	0.290716
378	0.21689
379	0.255267
380	0.0699103
381	0.297707
382	0.449689
383	0.292447
384	0.262182
385	0.185868
386	0.284296
387	0.517189
388	0.316129
389	0.166239
390	0.12635
391	0.25858
392	0.504514
393	0.131835
394	0.346304
395	0.177667
396	0.0753192
397	0.383403
398	0.846727
399	0.881263
400	0.637822
401	0.680422
402	0.672271
403	0.661794
404	0.182405
405	0.731101
406	0.84204
407	0.456048
408	0.458352
409	0.359576
410	0.133337
411	0.394146
412	0.272588
413	0.100998
414	0.331367
415	0.451483
416	0.238314
417	0.396912
418	0.182177
419	0.453634
420	1.01043
421	0.856977
422	0.463222
423	0.463318
424	0.346129
425	0.219981
426	0.186707
427	0.443508
428	0.297843
429	0.220911
430	0.304102
431	0.284602
432	0.156104
433	0.345514
434	0.2496
435	0.115431
436	0.223865
437	0.24033
438	0.142043
439	0.289119
440	0.343151
441	0.222321
442	0.316682
443	0.376094
444	0.535317
445	0.348716
446	0.0925873
447	0.384994
448	0.682368
449	0.678684
450	0.2862
451	0.119736
452	0.131955
453	0.129818
454	0.261516
455	0.133802
456	0.188852
457	0.70576
458	0.575492
459	0.155729
460	0.121523
461	0.161981
462	0.223665
463	0.292222
464	0.284827
465	0.273017
466	0.287942
467	0.24143
468	0.0511076
469	0.169432
470	0.0579881
471	0.290729
472	0.236474
473	0.299629
