Compute FFT 
 
0						0						0						0.848808						0
1						0						0						-0.498078						-0.582132
2						0						0						-1.0926						2.41371
3						0						0						0.977528						-1.64599
4						0						0						1.69196						0.0298702
5						0						0						-1.21488						-0.0482604
6						0						0						-0.971241						0.770076
7						0						0						0.320603						-1.78659
8						0						0						0.460701						1.54737
9						0						0						-0.214294						-0.803686
10						0						0						0.447165						1.20115
11						0						0						-0.455717						-1.25791
12						0						0						-0.300485						-0.649686
13						0						0						0.554288						1.74005
14						0						0						0.233162						0.386876
15						0						0						-0.542563						-1.74439
16						0						0						0.119422						0.913984
17						0						0						0.12897						-0.0227182
18						0						0						-0.104243						-0.67943
19						0						0						1.06337						0.497638
20						0						0						-2.31984						-0.21561
21						0						0						1.59385						0.56817
22						0						0						-0.147915						-0.334629
23						0						0						-0.354912						-0.515452
24						0						0						0.361673						0.946904
25						0						0						-0.320861						-0.399597
26						0						0						0.0272531						0.136316
27						0						0						1.20214						-0.616578
28						0						0						-1.86565						0.315687
29						0						0						0.251446						0.479213
30						0						0						1.06113						-0.0914705
31						0						0						-0.534889						-0.842675
32						0						0						0.255251						0.731599
33						0						0						-0.482038						-0.20208
34						0						0						0.446924						0.0838695
35						0						0						-0.246628						0.0280325
36						0						0						0.141201						-0.0641464
37						0						0						-0.440124						-0.0748377
38						0						0						0.679779						0.244463
39						0						0						-0.595355						-0.426642
40						0						0						0.124881						-0.0581856
41						0						0						0.310578						0.767065
42						0						0						0.0189093						-0.454602
43						0						0						-0.316444						-0.200456
44						0						0						0.302618						0.319455
45						0						0						-0.402313						-0.380007
46						0						0						0.144664						0.719531
47						0						0						0.231765						-0.63174
48						0						0						-0.046357						0.581955
49						0						0						-0.515649						-0.650568
50						0						0						1.10843						-0.392664
51						0						0						-1.57158						0.788664
52						0						0						1.1549						0.445727
53						0						0						-0.265492						-0.977602
54						0						0						0.164181						0.338534
55						0						0						-0.629217						-0.744434
56						0						0						1.04489						1.83127
57						0						0						-0.747387						-1.33301
58						0						0						0.384424						0.389853
59						0						0						-0.554129						-0.427646
60						0						0						-0.0705179						0.701679
61						0						0						0.90407						-0.687788
62						0						0						-0.582866						0.52127
63						0						0						0.030962						-0.19466
64						0						0						-0.146056						-0.0418557
65						0						0						0.708724						-0.153479
66						0						0						-0.882904						0.235809
67						0						0						0.497246						0.0423222
68						0						0						-0.422153						-0.580739
69						0						0						0.511423						0.923146
70						0						0						-0.404922						-0.884387
71						0						0						0.256246						0.820354
72						0						0						-0.0777915						-0.0277207
73						0						0						0.0812527						-0.514228
74						0						0						0.0542627						-0.276001
75						0						0						-0.386565						0.79939
76						0						0						0.37378						-0.719525
77						0						0						-0.195991						0.764863
78						0						0						0.0747722						-0.552277
79						0						0						-0.0541391						0.083691
80						0						0						0.155034						-0.0925548
81						0						0						-0.0362058						-0.0240204
82						0						0						-0.38451						0.66422
83						0						0						0.252206						0.240342
84						0						0						0.206519						-1.92807
85						0						0						0.137996						1.0148
86						0						0						-0.521806						0.737652
87						0						0						0.434782						-0.671191
88						0						0						-0.453322						0.066512
89						0						0						0.424525						0.108529
90						0						0						0.0534498						0.206423
91						0						0						-0.648481						-0.479672
92						0						0						0.521236						0.203443
93						0						0						-0.237304						0.0201772
94						0						0						0.382349						0.0764115
95						0						0						-0.370582						-0.342971
96						0						0						0.310837						0.448275
97						0						0						-0.183454						-0.248804
98						0						0						-0.196873						0.0932991
99						0						0						0.360405						-0.166233
100						0						0						-0.111486						0.0904765
101						0						0						0.215818						0.0787904
102						0						0						-1.13482						0.172663
103						0						0						1.45485						-0.261744
104						0						0						-0.687019						-0.0110453
105						0						0						0.318227						0.139168
106						0						0						-0.402559						-0.0557493
107						0						0						0.0742406						-0.101849
108						0						0						0.199933						-0.0886528
109						0						0						0.0272985						0.205392
110						0						0						-0.164418						-0.0697032
111						0						0						-0.117715						-0.123667
112						0						0						0.700869						0.304134
113						0						0						-0.511908						0.670024
114						0						0						-1.23242						-1.40238
115						0						0						2.37524						0.307814
116						0						0						-1.87256						0.302088
117						0						0						1.39321						-0.0728401
118						0						0						-1.30777						0.269494
119						0						0						1.25063						-0.344741
120						0						0						-1.21381						0.152096
121						0						0						0.908522						0.148977
122						0						0						-0.177914						-0.653389
123						0						0						-0.410716						0.793765
124						0						0						0.581346						-0.46626
125						0						0						-0.634138						0.393432
126						0						0						0.769951						-0.465957
127						0						0						-0.853261						0.476998
128						0						0						0.549838						-0.256968
129						0						0						-0.197472						-0.259592
130						0.00184129						0						0.0905828						0.566788
131						0						0						-0.0676119						-0.602999
132						0.000316266						0						-0.0628563						0.468264
133						-0.00321009						0						0.255352						-0.0534751
134						0						0						-0.290481						-0.420733
135						0.00264477						0						0.130414						0.494396
136						0.00234809						0						-0.156323						-0.311778
137						0.00136128						0						0.235947						-0.0850369
138						-0.00172615						0						0.189745						0.180204
139						-0.000350175						0						-0.266373						0.619762
140						-0.000355154						0						0.0681345						-0.843119
141						0.00360166						0						-0.337789						0.272998
142						0.00109563						0						0.336739						-0.0325758
143						0.00185145						0						-0.261707						0.0407445
144						-0.00150161						0						0.497519						-0.255709
145						-0.000380548						0						-0.524925						0.214576
146						-0.000771453						0						0.300418						-0.00145014
147						0.00117281						0						-0.163389						0.170388
148						0.0023771						0						0.0326016						-0.297975
149						0.000401461						0						0.0780805						0.501456
150						0.00203386						0						0.0329302						-0.511872
151						-0.00288481						0						0.00776256						0.52768
152						0.00125248						0						0.0173114						-0.662812
153						-0.00126871						0						-1.56309						1.26263
154						0.00428345						0						0.565362						-4.30029
155						0.000867641						0						5.23513						3.65253
156						0						0						-6.65936						1.91827
157						-0.00222435						0						3.59307						-3.44838
158						-0.0031531						0						-2.54626						2.08434
159						0.00136814						0						2.62852						-1.16544
160						0.00138506						0						-2.9378						0.395083
161						0.00514093						0						2.84195						0.171537
162						-0.00331143						0						-2.07476						-1.15999
163						-0.00143639						0						1.20865						2.26825
164						-0.00339195						0						-0.32689						-2.3474
165						0.00343255						0						-0.713545						1.52891
166						0.00297718						0						1.39601						-0.858285
167						0.00251031						0						-1.14328						0.137236
168						0						0						0.183412						0.38586
169						-0.00513886						0						0.604521						-0.752312
170						-0.000519847						0						-0.764757						0.527341
171						-0.000525839						0						0.888089						0.604456
172						0.00425491						0						-0.887588						-1.18407
173						0						0						0.402098						0.470712
174						0.00326404						0						-0.0176092						0.560368
175						-0.00385088						0						0.106807						-0.746106
176						-0.000556277						0						-0.0586926						0.575575
177						-0.00224984						0						0.151593						-0.553749
178						0.00284337						0						-0.582987						0.24844
179						0.00402444						0						0.826724						0.159406
180						0.00232479						0						-0.748721						-0.28119
181						0.00117501						0						-0.0919298						0.235542
182						-0.00593845						0						0.767858						-0.257235
183						-0.000600215						0						-0.44432						-0.0197399
184						-0.00242647						0						-0.100909						0.658149
185						0.00429135						0						0.609183						-0.613176
186						-0.00185854						0						-0.527765						-0.203029
187						-0.00187803						0						0.0652673						0.408394
188						-0.00506028						0						0.171558						0.108441
189						-0.00383455						0						-0.522993						-0.319572
190						0.00258272						0						0.460517						0.133763
191						0.00195689						0						-0.0230142						-0.157585
192						0.00461263						0						-0.183638						0.172734
193						-0.00399376						0						0.299718						0.327296
194						-0.00268934						0						-0.130966						-0.373138
195						-0.00407446						0						-0.109299						0.19514
196						0.00205754						0						0.170425						-0.617052
197						0						0						-0.0634022						0.580442
198						0.00279792						0						-0.339295						-0.121627
199						-0.00282537						0						0.584987						-0.0666759
200						-0.0021397						0						-0.504311						0.0218347
201						-0.00288062						0						0.205633						0.256617
202						0						0						-0.017444						-0.413929
203						0.00587272						0						-0.0450759						0.408372
204						0						0						0.0630704						-0.279551
205						0.00224443						0						0.399429						-0.28841
206						-0.00755214						0						-0.709161						0.646226
207						-0.00457389						0						0.32198						-0.293761
208						-0.00769446						0						0.207254						-0.0342885
209						0.00310643						0						-0.161072						-0.242485
210						0.000783796						0						-0.260073						0.37733
211						-0.000791015						0						0.113123						0.0198735
212						-0.00159653						0						0.276176						0.170117
213						-0.00805542						0						0.0255624						-0.76285
214						-0.0016257						0						-0.488949						0.737364
215						-0.00410092						0						0.334737						-0.206336
216						0.0049653						0						-0.0909993						-0.121953
217						-0.00500967						0						0.139055						0.0577436
218						-0.00421184						0						-0.0622887						-0.272661
219						-0.0101978						0						0.0148685						0.555933
220						0						0						-0.0243142						-0.41469
221						0.00259443						0						-0.230429						0.203541
222						0.00610644						0						0.165616						-0.0127747
223						0.00263974						0						0.166262						-0.103521
224						-0.00710008						0						-0.113983						0.29587
225						-0.00447567						0						-0.0697227						-0.452141
226						-0.0063195						0						0.0145648						0.254571
227						0.00455233						0						0.0495884						-0.0559487
228						0						0						-0.00701709						-0.142337
229						0.00185182						0						0.0925266						0.248963
230						-0.00840309						0						-0.127129						-0.332326
231						-0.00470735						0						0.0285621						0.47852
232						-0.00284787						0						-0.0110811						-0.271626
233						0.00191428						0						0.0794358						0.0681251
234						0.00482508						0						0.0215582						0.0973155
235						0						0						-0.236914						-0.209965
236						0.000980851						0						-0.104283						-0.186823
237						-0.00791049						0						0.671237						0.261951
238						-0.000996798						0						-0.619447						0.0293095
239						-0.00703368						0						0.079407						0.125915
240						0.00607712						0						0.301736						-0.252387
241						0						0						-0.00212484						-0.0496249
242						-0.00205804						0						-0.304192						0.4431
243						-0.0114086						0						-0.0262236						-0.411222
244						-0.00836233						0						0.408109						0.0671698
245						0.00316041						0						-0.34898						0.0624526
246						0.00530836						0						0.174166						0.112385
247						0.00534952						0						-0.145108						-0.295758
248						-0.00862529						0						0.0103296						0.265726
249						-0.00434578						0						0.0271579						-0.249446
250						-0.00985281						0						-0.0688409						0.0899633
251						0.00551547						0						-0.0315154						0.489496
252						0.00111146						0						0.61372						-0.964304
253						0.00559923						0						-0.667187						0.791538
254						-0.00112826						0						0.208778						-0.411372
255						-0.00568353						0						-0.111553						0.335141
256						-0.00343552						0						-0.0674261						-0.345679
257						0						0						0.492108						0.321989
258						0.0116219						0						-0.63014						-0.445552
259						0.00234147						0						0.650627						0.469957
260						0.00471723						0						-0.80146						-0.258519
261						-0.0106911						0						0.436963						0.168177
262						0.00119653						0						0.593195						0.0089093
263						-0.00482071						0						-0.759243						-0.0295132
264						0.00728311						0						-0.0186187						-0.354519
265						0.00489021						0						0.305951						0.399345
266						0.00246255						0						-0.291243						-0.243334
267						-0.00248005						0						0.255337						0.102599
268						-0.0112392						0						0.0287476						0.0488482
269						0						0						-0.233912						-0.0918771
270						-0.00253286						0						0.133824						0.186009
271						0.0102022						0						0.239433						-0.148692
272						-0.00128415						0						-0.5163						0.151992
273						0						0						0.258603						-0.0460381
274						-0.0117178						0						0.0835447						-0.198017
275						-0.00393278						0						0.101063						0.22679
276						0.0065995						0						-0.317284						-0.11755
277						0.00664448						0						0.54833						-0.0461089
278						0.00535167						0						-1.09319						-0.00471044
279						-0.0121227						0						0.802396						0.146481
280						-0.00542414						0						0.0935866						-0.206185
