Compute Correlation 
 
0		109.859		-970.755
1		555.597		-941.391
2		936.195		-692.575
3		1145.25		-288.765
4		1128.1		158.155
5		898.728		525.929
6		532.506		720.953
7		139.163		705.226
8		-172.855		503.051
9		-327.619		187.669
10		-299.075		-144.88
11		-111.581		-404.351
12		173.149		-528.433
13		475.972		-493.878
14		720.439		-316.692
15		848.776		-44.3703
16		832.156		256.381
17		675.265		513.942
18		415.28		666.645
19		114.854		676.704
20		-151.096		540.679
21		-313.478		293.055
22		-328.173		0.0892029
23		-190.527		-256.435
24		60.5173		-402.074
25		351.558		-392.456
26		595.481		-228.062
27		717.585		44.6001
28		678.431		346.42
29		485.706		589.414
30		191.352		702.808
31		-124.54		652.999
32		-377.157		451.604
33		-500.087		150.272
34		-461.582		-174.765
35		-270.578		-442.886
36		27.4481		-588.373
37		362.257		-574.718
38		654.848		-401.918
39		834.516		-106.386
40		854.332		246.136
41		702.616		573.804
42		407.895		796.453
43		35.1464		854.953
44		-327.482		727.725
45		-589.692		439.335
46		-683.013		57.2723
47		-580.829		-323.848
48		-307.758		-607.219
49		65.5597		-720.845
50		441.485		-638.169
51		722.688		-385.625
52		839.28		-34.6161
53		767.414		319.342
54		534.075		583.541
55		207.493		692.771
56		-122.965		624.962
57		-370.899		404.357
58		-474.29		92.7843
59		-409.271		-227.432
60		-194.041		-474.012
61		116.854		-583.966
62		445.912		-527.818
63		710.792		-316.317
64		843.648		1.63543
65		807.805		349.816
66		607.862		642.572
67		290.126		806.181
68		-67.8031		798.517
69		-376.569		621.433
70		-558.978		321.612
71		-571.6		-21.2445
72		-417.454		-316.151
73		-145.589		-486.38
74		162.662		-491.261
75		416.816		-337.732
76		542.982		-78.2806
77		504.827		203.958
78		314.011		418.583
79		27.4581		493.302
80		-267.638		394.6
81		-477.212		138.429
82		-526.382		-211.964
83		-381.68		-561.035
84		-63.5127		-805.777
85		355.342		-864.711
86		766.363		-703.497
87		1054.12		-349.316
88		1130.19		111.772
89		962.301		555.908
90		588.511		856.414
91		110.277		922.696
92		-335.509		730.354
93		-617.618		331.536
94		-651.454		-159.266
95		-425.75		-600.151
96		-5.42097		-865.854
97		490.437		-885.662
98		927.283		-662.245
99		1196.49		-265.737
100		1244.99		193.172
101		1084.12		599.953
102		777.326		869.08
103		414.084		962.546
104		81.4038		890.593
105		-157.168		698.536
106		-270.279		447.863
107		-256.696		199.632
108		-137.699		4.35827
109		50.6272		-102.18
110		262.817		-100.657
111		448.43		9.46229
112		558.52		206.856
113		555.911		447.632
114		427.464		671.034
115		193.066		813.33
116		-94.612		827.056
117		-362.593		698.594
118		-539.675		455.959
119		-580.252		161.861
120		-480.048		-106.64
121		-276.708		-284.242
122		-34.7243		-338.602
123		178.84		-277.975
124		317.287		-142.824
125		366.417		13.7166
126		341.97		146.909
127		275.699		233.586
128		198.47		272.889
129		129.127		276.829
130		73.5874		257.994
131		32.2324		222.248
132		8.85738		170.31
133		13.9635		105.943
134		59.2058		43.9031
135		145.994		10.508
136		255.845		34.0384
137		350.228		128.709
138		382.945		280.919
139		320.896		446.763
140		163.472		564.807
141		-50.0154		580.324
142		-250.529		470.537
143		-364.446		258.777
144		-343.328		9.79268
145		-185.129		-192.96
146		62.9223		-278.816
147		321.321		-216.727
