Compute Correlation 
 
0		-574.38		-37.5653
1		-513.251		-224.605
2		-400.274		-349.787
3		-274.659		-415.492
4		-156.822		-441.025
5		-46.421		-443.764
6		66.2838		-426.055
7		184.047		-375.062
8		291.939		-274.871
9		359.332		-122.964
10		353.946		59.3945
11		260.2		229.868
12		91.3332		340.418
13		-111.992		357.631
14		-296.539		277.36
15		-417.383		125.963
16		-454.134		-52.3109
17		-414.518		-214.784
18		-324.389		-336.161
19		-210.792		-412.596
20		-88.3678		-452.939
21		42.8969		-463.622
22		187.548		-437.515
23		338.916		-354.808
24		468.538		-196.845
25		529.348		34.3648
26		473.8		302.7
27		279.273		540.366
28		-32.179		668.316
29		-391.28		627.243
30		-700.107		405.316
31		-865.531		49.2515
32		-833.691		-347.628
33		-610.677		-676.231
34		-260.644		-848.761
35		117.32		-826.826
36		423.131		-630.041
37		586.275		-323.721
38		581.872		6.74804
39		428.941		282.81
40		175.765		450.668
41		-118.287		486.37
42		-396.249		391.233
43		-609.422		184.548
44		-718.504		-100.692
45		-695.583		-418.135
46		-530.653		-708.582
47		-241.162		-906.42
48		121.732		-954.716
49		477.584		-825.623
50		735.13		-537.29
51		820.824		-157.305
52		706.777		212.733
53		425.435		468.468
54		62.6658		538.651
55		-269.999		410.946
56		-473.732		136.375
57		-496.007		-189.923
58		-345.933		-463.673
59		-85.8997		-607.583
60		195.479		-594.172
61		416.546		-447.57
62		527.916		-226.322
63		521.086		2.83005
64		420.153		187.772
65		264.081		301.764
66		89.8351		340.818
67		-76.0501		313.297
68		-216.215		230.076
69		-316.241		101.28
70		-360.453		-59.9628
71		-334.383		-231.572
72		-233.209		-380.903
73		-70.6239		-471.312
74		118.727		-475.292
75		287.012		-387.735
76		389.23		-231.695
77		400.373		-52.273
78		325.281		99.6377
79		195.93		186.525
80		57.153		197.312
81		-52.3106		148.183
82		-114.28		71.2871
83		-134.396		-2.50528
84		-133.434		-57.8268
85		-132.064		-99.0468
86		-137.575		-143.102
87		-139.567		-205.589
88		-116.502		-288.099
89		-49.1091		-373.747
90		66.8036		-433.124
91		214.919		-437.325
92		362.912		-371.207
93		474.191		-240.387
94		520.811		-69.2389
95		491.607		108.087
96		392.89		258.436
97		243.291		357.154
98		67.0292		390.192
99		-110.44		352.374
100		-263.256		245.527
101		-364.647		79.3607
102		-388.785		-125.047
103		-317.272		-332.529
104		-148.927		-496.348
105		91.9761		-568.341
106		354.887		-514.76
107		572.974		-331.68
108		682.259		-52.4474
109		643.191		257.853
110		455.806		520.415
111		161.67		666.931
112		-168.671		660.62
113		-457.74		505.963
114		-643.826		244.103
