1298 0.46875
1307 1.21875
5560 2.71875
5357 4.20312
4864 4.95312
5560 5.70312
5557 6.45312
3220 7.07812
3162 7.82812
838 -69.9375
834 -69.1875
834 -68.4219
833 -67.6719
836 -67.0469
839 -66.1719
845 -65.4219
849 -64.6719
855 -63.9219
860 -63.1719
865 -62.4062
869 -61.6562
877 -60.9062
883 -60.1562
889 -59.4062
895 -58.5312
904 -57.7812
909 -57.0312
916 -56.2656
926 -55.5156
934 -54.7656
942 -54.0156
951 -53.2656
960 -52.5156
2278 -50.1406
2304 -49.25
2333 -48.5
2359 -47.875
2377 -47
2416 -46.25
2438 -45.5
2472 -44.75
2504 -44
2526 -43.2344
2570 -42.4844
2609 -41.7344
2646 -40.9844
2675 -40.2344
2723 -39.4844
2686 -38.7344
2662 -37.9844
2636 -37.2188
2602 -36.4688
2582 -35.7188
2589 -34.9688
2630 -34.2188
2679 -33.4688
2931 -32.5938
3098 -31.8438
3125 -31.0781
3201 -30.3281
3245 -29.5781
3312 -28.8281
1672 -26.9531
1681 -26.2031
1200 -25.0781
1199 -24.3281
1198 -23.5781
1204 -22.8281
1214 -22.0781
1248 -21.3438
1275 -20.4688
3288 -18.3438
3277 -17.5938
3335 -14.6094
3810 -12.9844
5002 -12.2344
5002 -11.4844
4981 -10.75
5608 -9.25
4725 -8.5
5593 -7.75
1563 -6.14062
1546 -5.39062
1550 -4.64062
1558 -3.89062
1576 -3.14062
1319 -2.53125
1300 -1.90625
1293 -1.03125
1292 -0.28125
1294 0.28125
1304 1.0625
5578 2.60938
5371 4.1875
4871 4.98438
5602 5.78125
5587 6.5625
3194 7.23438
3155 8.01562
3764 80.2656
3760 81.0781
3754 82.0156
3759 82.8281
3749 83.6562
836 -70.125
836 -69.2031
834 -68.4062
835 -67.6094
838 -66.9375
842 -66.0156
846 -65.2188
853 -64.4219
857 -63.625
863 -62.7188
869 -61.9219
874 -61.25
882 -60.3438
886 -59.6719
894 -58.75
902 -57.9688
907 -57.1719
916 -56.5156
925 -55.5938
934 -54.7969
942 -53.8906
952 -53.0938
959 -52.4219
2264 -50.6406
2292 -49.9688
2317 -49.1875
2350 -48.2656
2367 -47.4688
2410 -46.6875
2430 -45.8906
2454 -45.0938
2497 -44.3125
2521 -43.5156
2564 -42.7344
2594 -41.9375
2634 -41.1406
2681 -40.3594
2727 -39.5625
2696 -38.7656
2663 -37.9844
2636 -37.1875
2603 -36.4062
2581 -35.6094
2610 -34.8125
2645 -34.0312
2704 -33.2344
3056 -32.3125
3079 -31.5312
3165 -30.7344
3228 -29.9531
3298 -29.1562
3337 -28.3594
1679 -27.1562
1683 -26.3594
1202 -25.1562
1200 -24.375
1198 -23.5781
1204 -22.7812
1216 -22
1267 -21.2031
1268 -20.4062
3300 -18.875
3300 -18.0781
3442 -14.9219
3576 -14.125
3788 -13.3281
5007 -12.4219
4981 -11.625
4981 -10.8438
5590 -9.25
4669 -8.46875
1593 -6.71875
1553 -5.92188
1546 -5.14062
1553 -4.34375
1569 -3.54688
1303 -2.21875
1292 -1.29688
1292 -0.640625
1307 0.90625
4143 3.3125
5357 4.14062
4864 4.96875
5608 5.79688
5578 6.625
3183 7.32812
3153 8.15625
1737 66.625
1805 67.4688
1827 68.3281
1875 69.1719
3939 70.4062
3907 71.375
3893 72.2344
3876 72.9688
3849 73.8125
3841 74.6719
3830 75.5156
3823 76.375
3807 77.2188
3786 78.0781
3783 78.9219
3767 79.7812
3760 80.6406
