5534 1.73438
5379 3.25
4962 4
4844 4.75
4688 6.26562
4690 7.01562
4839 7.76562
844 -70.0312
835 -69.2656
834 -68.5156
835 -67.75
836 -67
838 -66.2344
845 -65.4688
848 -64.7188
855 -63.9531
861 -63.2031
865 -62.3125
870 -61.6875
877 -60.9219
882 -60.1719
888 -59.2812
895 -58.5312
902 -57.7656
908 -57.0156
916 -56.25
925 -55.5
934 -54.6094
942 -53.9844
951 -53.2188
958 -52.4688
2290 -49.9531
2304 -49.1875
2334 -48.4375
2364 -47.6719
223 -44.3125
221 -43.5625
221 -42.0469
221 -41.6719
221 -41.2812
222 -39.7812
222 -39.0156
223 -39.0156
223 -38.25
224 -36.6094
224 -36.25
224 -35.9844
226 -34.4688
225 -33.7188
226 -32.4531
227 -31.8281
227 -30.4531
3574 -24.0625
3300 -18.7812
3289 -18.0312
2635 -15.8906
3275 -15
3217 -14.25
3772 -13.5
5002 -12.6094
4959 -11.8594
4952 -11.1094
4955 -10.3438
4713 -9.59375
4651 -8.84375
5629 -8.07812
5623 -7.32812
5543 -6.57812
4532 -5.8125
4651 -5.0625
5605 -4.3125
5599 -3.54688
5596 -2.79688
5549 -2.04688
5438 -1.28125
4957 -0.53125
5554 1.64062
4297 2.4375
5289 3.23438
4927 4.03125
4822 4.8125
5575 5.60938
4661 6.40625
4842 8
3784 77.9062
3771 78.7344
3778 79.5625
3760 80.3906
3751 81.2031
3754 82.1562
3770 82.8594
3807 83.6875
837 -69.9219
835 -69
834 -68.3125
835 -67.5156
838 -66.5938
844 -65.7969
848 -65
854 -64.3281
860 -63.2812
864 -62.6094
870 -61.8125
876 -60.8906
883 -60.2188
889 -59.2969
897 -58.5
905 -57.8281
912 -56.9062
920 -56.1094
928 -55.3125
936 -54.5156
948 -53.5938
955 -52.9219
963 -52
2271 -50.4531
2298 -49.6562
2326 -48.8594
2355 -47.9375
221 -44.0312
221 -43.2344
221 -42.4375
221 -41.6406
221 -40.7188
222 -40.0469
223 -39.25
223 -38.4531
223 -36.5312
224 -36.0625
224 -35.4844
225 -34.4688
225 -34.3906
226 -33.6719
226 -32.875
